attribute	symbol	geneid
AL080062	DKFZP564I122	_
AL117555	DKFZP564I1171	_
AL080063	DKFZP564I052	_
AL117418	DKFZp564G2263	_
AF132733	DKFZP564G2022	_
AL080058	DKFZP564G202	_
AL049329	DKFZP564G196	_
NM_015601	DKFZP564G092	_
NM_014044	DKFZP564G0222	_
AL049942	DKFZP564F1422	_
AL080118	DKFZP564F1123	_
AL049943	DKFZP564F0522	_
Contig42201_RC	DKFZP564F0522	_
AL050389	DKFZP564F013	_
Contig49330_RC	DKFZP564F013	_
AL137512	DKFZp564E0178	_
AL050024	DKFZP564D206	_
AF161417	DKFZP564D177	_
AK001077	DKFZP564D166	_
NM_015623	DKFZP564D166	_
AL050022	DKFZP564D116	_
AL117615	DKFZP564D0764	_
AL080079	DKFZP564D0462	_
AL050020	DKFZP564C196	284649
AF131760	DKFZP564C1940	_
NM_015658	DKFZP564C186	_
NM_015654	DKFZP564C103	_
NM_015415	DKFZP564B167	_
NM_015582	DKFZP564B147	_
AL050018	DKFZP564B116	_
AL080186	DKFZP564B0769	_
Contig25960_RC	DKFZP564B0769	_
NM_015535	DKFZP564A2416	_
NM_015626	DKFZP564A122	_
AL050008	DKFZP564A063	_
AL050007	DKFZP564A043	_
AL050006	DKFZP564A033	_
NM_015474	DKFZP564A032	_
AL050367	DKFZp564A026	_
NM_020224	DKFZp547O146	_
NM_018713	DKFZp547M236	_
NM_016553	DKFZp547L134	_
AL050263	DKFZP547J0410	26107
NM_020217	DKFZp547I014	_
Contig63875_RC	DKFZp547H084	_
NM_020161	DKFZp547H025	_
NM_018705	DKFZp547G183	55525
AB037720	DKFZP547G1110	_
AL049925	DKFZP547G0910	_
NM_014034	DKFZP547E2110	_
NM_015607	DKFZP547E1010	_
Contig14158	DKFZP547E1010	_
Contig44793	DKFZp547D065	_
Contig26033_RC	DKFZp547C176	_
Contig49179	DKFZp547A023	_
NM_014549	DKFZP434P211	_
AL162035	DKFZp434P2072	_
NM_015527	DKFZP434P1750	_
AL117526	DKFZp434P1550	_
AL133644	DKFZp434P1514	_
AL122097	DKFZp434P1215	_
AL133063	DKFZp434P1115	_
AL117442	DKFZP434P106	_
AL137527	DKFZp434P1018	_
AL137662	DKFZp434P086	_
AL133623	DKFZP434P0721	_
AL353957	DKFZp434P0531	_
NM_017593	DKFZp434P0116	_
AL157492	DKFZP434P0111	_
AL133015	DKFZp434O2417	_
AL137416	DKFZp434O192	_
AK000354	DKFZP434O125	_
AL137489	DKFZp434O1230	_
AL122118	DKFZp434O1221	_
AL137300	DKFZp434O0916	_
AL122046	DKFZp434O0515	_
NM_015594	DKFZP434O047	_
AL137562	DKFZp434O0320	_
AL137690	DKFZp434O032	_
AL137651	DKFZp434O0213	_
AL133077	DKFZp434O0117	_
AL137488	DKFZp434N2030	_
AL133097	DKFZp434N1928	_
AL117645	DKFZP434N185	_
AB033062	DKFZP434N178	_
AL137593	DKFZp434N1710	_
NM_015493	DKFZP434N161	_
AL133575	DKFZp434N1535	_
AL137614	DKFZP434N1511	_
AL117441	DKFZP434N126	_
AL080144	DKFZP434N093	_
AL096732	DKFZp434N074	_
AL110249	DKFZP434N061	_
AL122074	DKFZp434N0435	_
AB032967	DKFZP434N043	_
AB040959	DKFZP434N014	_
AL080141	DKFZP434M183	_
AL080159	DKFZP434M154	_
AL080179	DKFZP434M131	_
AL117587	DKFZP434M098	_
AL133660	DKFZp434M0927	_
AL133617	DKFZp434M0728	_
AL137727	DKFZp434M0519	_
AL137720	DKFZp434M0331	_
AL137560	DKFZp434M0320	_
AL137479	DKFZp434M0223	_
AL080140	DKFZP434L243	_
AL133041	DKFZp434L2050	_
AL117445	DKFZP434L187	26082
AK000511	DKFZP434L1435	_
NM_020122	DKFZP434L1021	_
AF155652	DKFZP434L1021	_
AL122038	DKFZp434L0850	_
AL133576	DKFZp434L0650	_
AL122073	DKFZp434L0435	_
AL133073	DKFZp434L0217	_
AL133609	DKFZP434L0117	_
Contig35824_RC	DKFZP434K2235	_
AL117513	DKFZP434K2235	_
AL117485	DKFZP434K191	_
AL133057	DKFZp434K1815	_
AL122085	DKFZP434K1772	_
NM_015458	DKFZP434K171	_
AL117439	DKFZP434K156	_
NM_017606	DKFZp434K1210	_
AL117639	DKFZP434K115	_
AL080157	DKFZP434K114	_
Contig44278_RC	DKFZP434K114	_
AL133112	DKFZp434K098	_
NM_017590	DKFZp434K0920	_
AB031547	DKFZP434K091	_
AL137461	DKFZp434K0621	_
AL133558	DKFZp434K0514	_
AF161444	DKFZP434K046	_
AL137715	DKFZp434K0423	_
AL137589	DKFZP434K0410	_
AL137708	DKFZp434K0322	_
AL117582	DKFZP434K028	26070
AL080156	DKFZP434J214	_
AL080137	DKFZP434J193	_
AL137648	DKFZP434J1813	_
NM_015610	DKFZP434J154	_
AL133084	DKFZp434J1027	_
AL133055	DKFZp434J1015	_
AL133651	DKFZP434J046	_
NM_016381	DKFZp434J0310	_
AL137484	DKFZp434I2330	_
AL117637	DKFZP434I225	_
AL117435	DKFZP434I216	_
AL137730	DKFZp434I1820	_
AB037737	DKFZP434I1735	_
AL080135	DKFZP434I143	_
AB037850	DKFZP434I116	_
NM_015417	DKFZP434I114	_
AL133071	DKFZp434I1117	_
AL117544	DKFZP434I092	_
AL137751	DKFZp434I0812	_
AL137273	DKFZP434I0714	54553
AL133572	DKFZp434I0535	_
AL133092	DKFZp434I0428	_
AL137393	DKFZp434I042	_
AL137304	DKFZp434H247	_
AL137370	DKFZp434H2226	_
NM_017559	DKFZp434H2215	_
AL110226	DKFZP434H204	_
AL137554	DKFZp434H1720	_
AL117580	DKFZP434H168	26077
AL137534	DKFZp434H1419	_
NM_015492	DKFZP434H132	_
AL122071	DKFZp434H1235	_
AL137391	DKFZp434H092	_
AL137555	DKFZP434H0820	_
AL133030	DKFZP434H0735	_
AL137620	DKFZp434H0512	_
AL137657	DKFZp434G2416	_
AL080207	DKFZP434G232	_
AL137337	DKFZp434G179	_
AL133035	DKFZp434G171	_
AL110188	DKFZP434G1621	_
AL133027	DKFZP434G156	_
AL117635	DKFZP434G145	_
AL137605	DKFZP434G1411	_
AL137584	DKFZp434G1310	_
Contig44358_RC	DKFZP434G1017	_
AL137619	DKFZp434G0812	_
AL137725	DKFZp434G0719	_
AL137352	DKFZp434G0625	_
AL137672	DKFZp434G0572	_
AK001742	DKFZp434G0522	_
NM_017566	DKFZp434G0522	_
NM_015515	DKFZP434G032	_
AL137743	DKFZP434G0310	_
AL133105	DKFZp434F2322	_
AL117573	DKFZP434F2021	_
AL133050	DKFZp434F2015	_
AL117634	DKFZP434F195	_
NM_015590	DKFZP434F1735	_
AL080201	DKFZP434F162	_
AL080153	DKFZP434F124	_
AL080200	DKFZP434F122	_
AK001680	DKFZP434F091	_
AL137446	DKFZp434F0427	_
AL137330	DKFZP434F0272	_
AL110245	DKFZP434F011	_
AL133619	DKFZp434E2321	_
NM_017612	DKFZp434E2220	_
AL137286	DKFZP434E2216	_
AL133633	DKFZp434E2118	_
AL133104	DKFZp434E1822	_
AL133632	DKFZp434E1818	_
AL137473	DKFZP434E1723	_
Contig39085_RC	DKFZP434E1723	_
AL122070	DKFZp434E0535	_
NM_017555	DKFZp434E026	_
AL122083	DKFZp434D2472	_
AL137679	DKFZp434D2426	_
AL133087	DKFZp434D2328	_
AL080129	DKFZP434D193	_
NM_015530	DKFZP434D156	_
AL117429	DKFZP434D146	_
AL117499	DKFZP434D1335	_
AL137724	DKFZp434D1319	_
AL133654	DKFZp434D0917	_
AL137259	DKFZp434D0513	_
AL133088	DKFZp434D0428	_
AL137521	DKFZp434D0218	_
AL133047	DKFZp434D0215	_
AL117629	DKFZP434C245	_
AL133650	DKFZp434C229	_
AB040954	DKFZP434C212	_
AB040964	DKFZP434C211	_
AL137530	DKFZp434C2019	_
AL137698	DKFZp434C1915	_
AL133069	DKFZp434C1717	_
AL133602	DKFZP434C1715	_
AL137269	DKFZp434C1714	_
AL080169	DKFZP434C171	_
AL080128	DKFZP434C153	26105
AL133666	DKFZp434C1418	_
AL117482	DKFZP434C131	_
AL117578	DKFZP434C128	_
AK001603	DKFZP434C0935	_
AL137700	DKFZp434C0927	_
AL137362	DKFZp434C0926	_
NM_017598	DKFZp434C0923	_
AL080170	DKFZP434C091	_
AL137361	DKFZP434C0826	_
AL137550	DKFZp434C0820	_
NM_017577	DKFZp434C0328	_
AL133566	DKFZp434B217	_
AL137529	DKFZp434B2119	_
AL137631	DKFZP434B205	_
AL080148	DKFZP434B204	_
AL110296	DKFZP434B203	_
Contig48486_RC	DKFZP434B203	_
Contig55448_RC	DKFZP434B203	_
AL133066	DKFZp434B1917	_
AL117530	DKFZP434B172	_
NM_015434	DKFZP434B168	_
AL162032	DKFZp434B1272	_
AL137493	DKFZp434B1231	_
AL133624	DKFZp434B1222	_
NM_015644	DKFZP434B103	_
AL137581	DKFZp434B0610	_
AL133561	DKFZP434B061	_
NM_013377	DKFZp434B0417	_
AB037779	DKFZP434B0335	_
AL122051	DKFZp434B0328	_
AL117444	DKFZP434B027	_
AL133064	DKFZp434A2417	_
AL137580	DKFZp434A2410	_
AL117428	DKFZP434A236	_
NM_017609	DKFZp434A1721	_
AL110218	DKFZP434A163	_
AL117421	DKFZP434A163	_
AL137544	DKFZp434A1520	_
AL122120	DKFZp434A128	_
AL133023	DKFZP434A1022	_
AL137266	DKFZp434A1014	_
AL137579	DKFZp434A1010	_
AL080191	DKFZP434A062	26102
NM_015396	DKFZP434A043	_
AL137349	DKFZP434A0225	_
AL137492	DKFZP434A0131	_
NM_001363	DKC1	1736
AB032988	DJ971N18.2	_
Contig49505	DJ889J22B.1.1MRNA	_
AL137678	DJ842G6.2	_
NM_004900	DJ742C19.2	_
NM_019605	DJ667H12.2	_
AK001478	DJ646B12.2	_
AL137442	DJ551D2.5	_
Contig44944_RC	DJ511E16.2	_
NM_019556	DJ473B4	_
Contig8210_RC	DJ467N11.1	_
AL049299	DJ465N24.2.1	_
NM_020317	DJ465N24.2.1	_
U90918	DJ462O23.2	_
NM_020448	DJ462O23.2	_
NM_014388	DJ434O14.5	_
AL137665	DJ402G11.6	_
NM_015383	DJ328E19.C1.1	_
AL050141	DJ328E19.C1.1	_
AL049688	DJ272L16.1	_
AK000823	DJ167A19.1	_
NM_018982	DJ167A19.1	_
NM_015699	DJ159A19.3	_
AL122090	DJ122O8.2	_
NM_020466	DJ122O8.2	_
AL137597	DJ1181N3.1	_
Contig875_RC	DJ1141E15.2	_
Contig9370_RC	DJ1069P2.3	_
AL117521	DJ1057B20.2	_
AK000006	DJ1042K10.2	_
Contig40988_RC	DJ102H19.4	_
NM_007262	DJ-1	_
AF222980	DISC1	100303453
NM_001362	DIO3	ENSG00000258865
NM_013989	DIO2	1734
NM_000793	DIO2	1734
NM_000792	DIO1	1733
NM_006701	DIM1	_
AL137718	DIAPH3	ENSG00000227528
NM_007309	DIAPH2	1730
NM_006729	DIAPH2	1730
NM_005219	DIAPH1	1729
NM_000903	DIA4	_
NM_007326	DIA1	_
NM_000398	DIA1	_
NM_001930	DHPS	1725
NM_013406	DHPS	1725
Contig26380_RC	DHODH	1723
Contig9965_RC	DHODH	1723
NM_000791	DHFR	1719
NM_001360	DHCR7	1717
NM_001929	DGUOK	1716
AL137713	DGSI	_
Contig67214_RC	DGS-A	_
Contig51309_RC	DGKZ	8525
NM_001347	DGKQ	1609
NM_004717	DGKI	9162
NM_001346	DGKG	1608
NM_003647	DGKE	8526
NM_003648	DGKD	8527
AB018261	DGKB	1607
X62535	DGKA	1606
Contig44697_RC	DGCR8	54487
NM_005675	DGCR6	8214
X91348	DGCR5	ENSG00000237517
NM_005137	DGCR2	9993
NM_012079	DGAT	_
NM_004403	DFNA5	1687
NM_004402	DFFB	1677
NM_004401	DFFA	1676
NM_001928	DF	_
NM_014058	DESC1	_
NM_001927	DES	1674
NM_007021	DEPP	_
AF038554	DENR	8562
NM_012139	DELGEF	_
NM_003472	DEK	7913
NM_003676	DEGS	_
NM_018661	DEFB3	_
NM_004942	DEFB2	_
NM_005218	DEFB1	1672
NM_001926	DEFA6	1671
NM_021010	DEFA5	1670
NM_001925	DEFA4	1669
NM_005217	DEFA3	1668
NM_004084	DEFA1	1667
Contig56061_RC	DEF6	50619
NM_006461	DEEPEST	_
NM_004216	DEDD	9191
NM_012138	DED	_
Contig55044_RC	DECR2	26063
NM_020664	DECR2	26063
NM_001359	DECR1	1666
AF049460	DEAF1	10522
NM_021008	DEAF1	10522
NM_005804	DDXL	_
NM_016166	DDXBP1	_
Contig56007_RC	DDXBP1	_
NM_001357	DDX9	_
NM_004941	DDX8	_
NM_004940	DDX7	_
NM_004397	DDX6	1656
NM_004396	DDX5	1655
NM_001356	DDX3	_
AF097645	DDX26	_
NM_020414	DDX24	57062
U41387	DDX21	9188
NM_007204	DDX20	11218
NM_016313	DDX20	11218
NM_007242	DDX19	_
NM_006773	DDX18	8886
NM_006386	DDX17	10521
AF131750	DDX17	10521
NM_003587	DDX16	_
NM_001358	DDX15	_
U75968	DDX11	1663
NM_004399	DDX11	1663
NM_004398	DDX10	1662
NM_004939	DDX1	1653
NM_001355	DDT	1652
NM_006182	DDR2	4921
NM_013994	DDR1	780
NM_001954	DDR1	780
Contig53629_RC	DDOST	1650
NM_005216	DDOST	1650
NM_004032	DDO	8528
NM_003649	DDO	8528
S40706	DDIT3	1649
NM_004083	DDIT3	1649
NM_003887	DDEF2	_
NM_018482	DDEF1	_
NM_000790	DDC	1644
NM_000107	DDB2	1643
NM_001923	DDB1	1642
NM_013974	DDAH2	23564
NM_012137	DDAH1	23576
NM_005764	DD96	_
NM_015902	DD5	_
NM_000555	DCX	1641
AJ003112	DCX	1641
NM_016221	DCTN4	51164
NM_007234	DCTN3	11258
NM_006400	DCTN2	10540
NM_004082	DCTN1	1639
NM_001921	DCTD	1635
NM_001922	DCT	1638
NM_001920	DCN	1634
NM_000788	DCK	1633
NM_001919	DCI	_
NM_005215	DCC	1630
NM_004734	DCAMKL1	_
NM_020189	DC6	_
AF161425	DC2	_
NM_020188	DC13	_
NM_020187	DC12	_
NM_020186	DC11	_
NM_004660	DBY	_
NM_001918	DBT	1629
NM_016216	DBR1	51163
NM_001352	DBP	1628
NM_004395	DBN1	1627
M14200	DBI	1622
NM_020548	DBI	1622
NM_000787	DBH	138948
NM_014618	DBCCR1	_
NM_001351	DAZL	1618
NM_014764	DAZAP2	9802
NM_018959	DAZAP1	26528
AF248483	DAZ4	57135
AF248481	DAZ3	57054
AF248480	DAZ2	57055
NM_004081	DAZ	_
NM_001350	DAXX	1616
AB002331	DATF1	_
AK002127	DATF1	_
NM_001349	DARS	1615
NM_014395	DAPP1	27071
NM_014326	DAPK2	23604
NM_004938	DAPK1	100506897
NM_004632	DAP3	7818
AL050163	DAP10	_
NM_004394	DAP	1611
NM_001917	DAO	1610
AF071111	DAMS	_
NM_004393	DAG1	1605
M30142	DAF	_
NM_000574	DAF	_
NM_001344	DAD1	1603
NM_004392	DACH	_
Contig2930_RC	DAB2	1601
NM_001343	DAB2	1601
NM_021080	DAB1	1600
AF263547	DAB1	1600
U95006	D9 splice variant A	_
NM_005671	D8S2298E	_
AK001207	D6S82E	_
NM_012135	D6S2654E	_
AL049215	D6S1101	_
M73547	D5S346	_
NM_014392	D4S234E	27065
AF200348	D2S448	_
NM_003683	D21S2056E	_
NM_007158	D1S155E	_
NM_006114	D19S1177E	_
NM_005800	D13S106E	_
NM_007360	D12S2489E	_
NM_006023	D123	_
NM_005436	D10S170	_
AB009282	cytochrome b5	_
Contig59144	Cyt19	_
NM_020682	Cyt19	_
NM_006639	CYSLT1	_
NM_001554	CYR61	3491
AF090318	CYP8B1	1582
NM_004820	CYP7B1	9420
NM_000780	CYP7A1	1581
NM_000786	CYP51	_
NM_007253	CYP4F8	11283
NM_001082	CYP4F2	8529
NM_021187	CYP4F11	57834
NM_000779	CYP4B1	1580
NM_000778	CYP4A11	1579
NM_006668	CYP46	_
Contig20674_RC	CYP3A7	1551
NM_000765	CYP3A7	1551
NM_000777	CYP3A5	1577
AF182273	CYP3A4	1576
NM_000776	CYP3A3	_
NM_016593	CYP39A1	51302
Contig41867_RC	CYP2S1	29785
NM_000775	CYP2J2	1573
NM_000774	CYP2F1	1572
J02625	CYP2E	_
X07618	CYP2D7AP	_
NM_000106	CYP2D6	1565
M61855	CYP2C9	1559
NM_000771	CYP2C9	1559
NM_000770	CYP2C8	1558
M61854	CYP2C19	1557
NM_000769	CYP2C19	1557
M61853	CYP2C18	1562
M29873	CYP2B7	_
M29874	CYP2B6	1555
NM_000767	CYP2B6	1555
X13494	CYP2B6	1555
NM_000764	CYP2A7	1549
U22029	CYP2A7	1549
M33318	CYP2A6	1548
U22027	CYP2A6	1548
NM_000766	CYP2A13	1553
U22028	CYP2A13	1553
NM_000785	CYP27B1	1594
NM_000784	CYP27A1	1593
NM_000783	CYP26A1	1592
NM_000782	CYP24	_
NM_000500	CYP21A2	1589
NM_000104	CYP1B1	285154
NM_000761	CYP1A2	1544
NM_000499	CYP1A1	1543
NM_000103	CYP19	_
Contig28702_RC	CYP19	_
NM_000102	CYP17	_
NM_000498	CYP11B2	1585
NM_000497	CYP11B1	1584
NM_000781	CYP11A	_
X65962	CYP 2C	_
Contig26477_RC	CYP	_
NM_003388	CYLN2	_
AJ250014	CYLD	1540
NM_001340	CYLC2	1539
Z22780	CYLC1	1538
S80864	CYCL	_
NM_021031	CYCL	_
NM_001916	CYC1	1537
NM_000397	CYBB	1536
NM_000101	CYBA	1535
U06715	CYB561	1534
NM_001914	CYB5	_
NM_003928	CXX1	_
NM_005491	CXorf6	_
NM_001586	CXorf2	_
NM_003492	CXorf12	_
NM_004709	CXorf1	9142
NM_003467	CXCR4	7852
NM_001338	CXADR	1525
NM_020435	CX46.6	_
NM_001337	CX3CR1	1524
NM_020660	CX36	_
NM_001913	CUTL1	_
NM_003478	CUL5	8065
Contig45080_RC	CUL5	8065
AB014595	CUL4B	8450
AF077188	CUL4A	8451
NM_003590	CUL3	8452
NM_003591	CUL2	8453
NM_003592	CUL1	8454
NM_006561	CUGBP2	_
NM_006560	CUGBP1	_
NM_001081	CUBN	8029
NM_014312	CTXL	_
NM_001336	CTSZ	1522
NM_001335	CTSW	1521
NM_004079	CTSS	1520
NM_001334	CTSO	1519
NM_001333	CTSL2	1515
NM_001912	CTSL	_
NM_000396	CTSK	1513
NM_004390	CTSH	1512
NM_001911	CTSG	1511
NM_003793	CTSF	8722
NM_001910	CTSE	1510
NM_001909	CTSD	1509
NM_001814	CTSC	1075
Contig50251_RC	CTSC	1075
NM_001908	CTSB	1508
NM_001907	CTRL	1506
S82198	CTRC	11330
NM_001906	CTRB1	1504
NM_019857	CTPS2	56474
NM_001905	CTPS	1503
NM_004937	CTNS	1497
U96136	CTNND2	1501
AF062341	CTNND1	1500
NM_001331	CTNND1	1500
NM_001904	CTNNB1	1499
NM_003798	CTNNAL1	8727
NM_004389	CTNNA2	1496
NM_001903	CTNNA1	1495
NM_005214	CTLA4	1493
NM_020428	CTL2	_
Contig60787	CTL1	_
NM_001902	CTH	1491
NM_001901	CTGF	1490
NM_001330	CTF1	1489
NM_004715	CTDP1	9150
Y16132	CTD6	_
NM_021146	CTD6	_
NM_006565	CTCF	10664
NM_004388	CTBS	1486
NM_001329	CTBP2	1488
AL137653	CTBP1	1487
NM_001328	CTBP1	1487
NM_020994	CTAG2	30848
AJ275978	CTAG1	_
NM_001327	CTAG1	_
NM_004387	CSX	_
NM_001326	CSTF3	1479
NM_001325	CSTF2	1478
NM_001324	CSTF1	1477
NM_000100	CSTB	1476
NM_005213	CSTA	1475
NM_005492	CST8	10047
NM_003650	CST7	8530
NM_001323	CST6	1474
NM_001900	CST5	1473
NM_001899	CST4	1472
NM_000099	CST3	1471
NM_001322	CST2	1470
NM_001898	CST1	1469
NM_004861	CST	_
NM_003476	CSRP3	8048
NM_001321	CSRP2	1466
NM_004078	CSRP1	1465
NM_016240	CSR1	_
Contig55397_RC	CSPG6	_
NM_005445	CSPG6	_
NM_006574	CSPG5	10675
NM_001897	CSPG4	1464
NM_004386	CSPG3	_
AF084545	CSPG2	_
NM_004385	CSPG2	_
M30448	CSNK2B	1460
NM_001320	CSNK2B	1460
NM_001896	CSNK2A2	1459
NM_001895	CSNK2A1	1457
Contig45338_RC	CSNK2A1	1457
NM_004384	CSNK1G3	1456
NM_001319	CSNK1G2	255193
U89896	CSNK1G2	255193
AL137522	CSNK1G1	53944
NM_001894	CSNK1E	1454
NM_001893	CSNK1D	1453
NM_001892	CSNK1A1	1452
NM_001891	CSN2	1447
NM_005212	CSN10	_
NM_001890	CSN1	_
NM_004383	CSK	1445
NM_001318	CSHL1	1444
NM_020991	CSH2	1443
V00573	CSH2	1443
NM_001317	CSH1	1442
NM_000760	CSF3R	1441
NM_000759	CSF3	1440
Contig51685_RC	CSF2RB	1439
NM_000395	CSF2RB	1439
NM_006140	CSF2RA	1438
NM_000758	CSF2	1437
NM_005211	CSF1R	1436
NM_000757	CSF1	1435
NM_013434	CSEN	_
NM_001316	CSE1L	1434
AL137496	CSE-C	_
NM_003651	CSDA	8531
NM_015989	CSAD	51380
Contig43983_RC	CS2	_
NM_016599	CS-1	_
NM_004077	CS	1431
NM_005111	CRYZL1	9946
NM_001889	CRYZ	1429
Contig57389	CRYPTIC	_
NM_001888	CRYM	1428
Contig45139_RC	CRYGS	1427
NM_017541	CRYGS	1427
NM_006891	CRYGD	1421
NM_020989	CRYGC	1420
NM_005210	CRYGB	1419
NM_014617	CRYGA	1418
NM_004076	CRYBB3	1417
NM_000496	CRYBB2	1415
NM_001887	CRYBB1	1414
NM_001886	CRYBA4	1413
NM_005209	CRYBA2	1412
NM_005208	CRYBA1	1411
NM_001885	CRYAB	1410
NM_000394	CRYAA	1409
AB014558	CRY2	1408
NM_004075	CRY1	1407
NM_000554	CRX	1406
Contig43594_RC	CRTL1	_
NM_001884	CRTL1	_
NM_006371	CRTAP	10491
NM_019604	CRTAM	56253
NM_018058	CRTAC1	55118
NM_004270	CRSP9	_
NM_004269	CRSP8	_
NM_004831	CRSP7	_
NM_004268	CRSP6	_
NM_004830	CRSP3	_
NM_004229	CRSP2	_
Contig56948_RC	CRP2BP	_
NM_000567	CRP	1401
X56692	CRP	1401
AF073770	CROT	54677
NM_021151	CROT	54677
AF257659	crocalbin-like protein	_
NM_006365	CROC4	_
NM_020134	CRMP5	_
NM_001313	CRMP1	1400
NM_004750	CRLF1	9244
NM_016507	CrkRS	_
NM_005207	CRKL	1399
NM_016823	CRK	1398
NM_005206	CRK	1398
NM_014171	CRIPT	9419
NM_001312	CRIP2	1397
AF167706	CRIM1	51232
NM_016441	CRIM1	51232
NM_014335	CRI1	_
NM_014316	CRHSP-24	_
NM_001883	CRHR2	1395
NM_004382	CRHR1	1394
NM_001882	CRHBP	1393
NM_000756	CRH	1392
NM_006688	CRF	_
NM_015986	CREME9	_
Contig50834_RC	CREM	1390
NM_001881	CREM	1390
NM_003851	CREG	_
NM_001310	CREBL2	1389
NM_004381	CREBL1	_
NM_004380	CREBBP	1387
NM_006368	CREB3	10488
NM_004379	CREB1	1385
NM_012076	CRB1	23418
NM_000755	CRAT	1384
NM_004003	CRAT	1384
AB037847	CRAMP1L	57585
NM_003805	CRADD	8738
NM_001878	CRABP2	1382
NM_004378	CRABP1	1381
NM_006697	CRA	_
NM_001877	CR2	1380
NM_000573	CR1	1378
NM_000651	CR1	1378
Y00816	CR1	1378
NM_003652	CPZ	8532
NM_019609	CPX-1	_
AF217508	CPVL	54504
NM_000098	CPT2	1376
NM_004377	CPT1B	386593
Contig41560_RC	CPT1A	1374
NM_001876	CPT1A	1374
NM_007007	CPSF6	11052
NM_007006	CPSF5	_
NM_006693	CPSF4	10898
NM_016207	CPSF3	51692
AK001627	CPSF2	53981
NM_013291	CPSF1	29894
NM_001875	CPS1	1373
NM_004748	CPR8	_
Contig325_RC	CPR2	_
NM_004749	CPR2	_
NM_000097	CPO	130749
AL050397	CPNE6	9362
NM_006032	CPNE6	9362
U09579	CPNE5	57699
Contig48543_RC	CPNE4	131034
NM_003909	CPNE3	8895
Contig53248_RC	CPNE2	221184
NM_003915	CPNE1	8904
NM_001308	CPN1	1369
Contig65404	CPM	1368
NM_001874	CPM	1368
NM_006650	CPLX2	10814
NM_006651	CPLX1	10815
Contig52190_RC	CPLX1	10815
NM_001873	CPE	1363
NM_001304	CPD	1362
NM_001872	CPB2	1361
NM_001871	CPB1	1360
NM_020361	CPAH	_
AF095719	CPA4	51200
NM_016352	CPA4	51200
NM_001870	CPA3	1359
NM_001869	CPA2	1358
NM_001868	CPA1	1357
NM_000096	CP	1356
NM_004074	COX8	_
NM_001867	COX7C	1350
NM_001866	COX7B	1349
NM_004718	COX7A2L	9167
NM_001865	COX7A2	1347
Contig37483_RC	COX7A2	1347
NM_001864	COX7A1	1346
NM_004374	COX6C	1345
NM_001863	COX6B	_
X15341	COX6A1	1337
NM_004373	COX6A1	1337
NM_001862	COX5B	1329
NM_004255	COX5A	9377
NM_001861	COX4	_
NM_005694	COX17	10063
NM_004376	COX15	1355
NM_004375	COX11	1353
NM_001303	COX10	1352
NM_006375	COVA1	_
NM_001302	CORT	100526739
AB023142	CORO2B	10391
NM_003389	CORO2A	7464
NM_014325	CORO1C	23603
NM_007074	CORO1A	11151
NM_016138	COQ7	10229
Contig57602_RC	COQ7	10229
NM_017421	COQ3	51805
NM_016319	COPS7A	50813
NM_006837	COPS5	10987
NM_003653	COPS3	8533
NM_012133	COPG2	ENSG00000158623
Contig39700_RC	COPG2	ENSG00000158623
NM_001300	COPEB	_
NM_007263	COPE	11316
NM_004766	COPB2	9276
NM_016451	COPB	_
Contig61432	COPB	_
NM_004371	COPA	1314
NM_006710	COP9	_
NM_007310	COMT	1312
NM_000754	COMT	1312
NM_000095	COMP	1311
NM_005677	COLQ	8292
NM_006438	COLEC10	10584
NM_001853	COL9A3	1299
M95610	COL9A2	1298
NM_001851	COL9A1	1297
NM_001850	COL8A1	1295
NM_000094	COL7A1	1294
NM_004369	COL6A3	1293
M20777	COL6A2	1292
X15880	COL6A1	1291
NM_015719	COL5A3	50509
NM_000393	COL5A2	1290
NM_000093	COL5A1	1289
D21337	COL4A6	1288
NM_000495	COL4A5	1287
NM_000092	COL4A4	1286
NM_005713	COL4A3BP	10087
Contig1277	COL4A3BP	10087
AK000604	COL4A3BP	10087
NM_000091	COL4A3	1285
X80031	COL4A3	1285
X05610	COL4A2	ENSG00000232814
NM_001845	COL4A1	1282
NM_000090	COL3A1	1281
NM_001844	COL2A1	1280
NM_000089	COL1A2	1278
NM_000088	COL1A1	1277
Contig2578_RC	COL1A1	1277
D38163	COL19A1	1310
NM_001858	COL19A1	1310
AF018081	COL18A1	378832
NM_000494	COL17A1	1308
M92642	COL16A1	1307
NM_001855	COL15A1	1306
Y11710	COL14A1	7373
NM_005203	COL13A1	1305
NM_004370	COL12A1	1303
Contig29099_RC	COL11A2	1302
NM_001854	COL11A1	1301
Contig47832_RC	COL11A1	1301
NM_000493	COL10A1	1300
NM_004645	COIL	8161
NM_004086	COCH	1690
NM_014141	CNTNAP2	26047
NM_003632	CNTNAP1	8506
NM_014461	CNTN6	27255
NM_014361	CNTN5	53942
AB040929	CNTN3	5067
NM_005076	CNTN2	6900
NM_001843	CNTN1	1272
Contig38171_RC	CNTN1	1272
Contig50769_RC	CNTN1	1272
NM_001842	CNTFR	1271
NM_000614	CNTF	1270
NM_001841	CNR2	1269
NM_001840	CNR1	1268
NM_000753	CNP	1267
NM_004779	CNOT8	9337
NM_013354	CNOT7	29883
NM_013316	CNOT4	4850
NM_014516	CNOT3	4849
Contig39603_RC	CNOT3	4849
NM_014515	CNOT2	4848
